tag,id,name,product
Sant_0534,512,-,Phosphinothricin acetyltransferase
Sant_0535,513,-,XRE family transcriptional regulator
Sant_0536,514,-,GCN5-related N-acetyltransferase
Sant_0537,515,-,"Glutamine ABC transporter, ATP-binding protein"
Sant_0538,516,-,"Polar amino acid ABC transporter, inner membranesubunit"
Sant_0539,517,-,Family 3 extracellular solute-binding protein
Sant_0540,518,-,Arginase/agmatinase/formiminoglutamase
Sant_0541,519,-,LysR family transcriptional regulator
Sant_0542,520,-,hypothetical protein
Sant_0543,521,-,hypothetical protein
Sant_0544,522,-,TetR family transcriptional regulator
Sant_0545,523,-,"Alcohol dehydrogenase, GroES domain protein"
Sant_0546,524,-,"Rnd efflux system, outer membrane lipoprotein, NodT family"
Sant_0547,525,-,HylD family secretion protein
Sant_0548,526,-,hypothetical protein
Sant_0549,527,-,Fusaric acid resistance protein
Sant_0550,528,-,MarR family transcriptional regulator
Sant_0551,529,-,LysR family transcriptional regulator
Sant_0552,530,-,Adenine deaminase
Sant_0553,531,-,Xanthine/uracil/vitamin C permease
Sant_0554,532,-,Glycosyl hydrolase family 88 protein
Sant_0555,533,-,Oligogalacturonide transporter
Sant_0556,534,-,hypothetical protein
Sant_0557,535,-,"D-isomer specific 2-hydroxyacid dehydrogenase NAD-binding, inverted"
Sant_0558,536,-,hypothetical protein
Sant_0559,537,-,"NMR family protein, reductase"
Sant_0560,538,-,HxlR family transcriptional regulator
Sant_0561,539,-,Membrane protein
Sant_0562,540,-,RND family efflux transporter MFP subunit
Sant_0563,541,-,"ABC transporter ATP-binding protein, putative antimicrobial peptide transport"
Sant_0564,542,-,Putative heme-binding protein
Sant_0565,543,-,Methylated-DNA--protein-cysteine methyltransferase
Sant_0566,544,-,Benzoate transporter
Sant_0567,545,-,XRE family transcriptional regulator
Sant_0568,546,dmsD,Twin-argninine leader-binding protein
Sant_0569,547,dmsC,DMSO reductase anchor subunit
Sant_0570,548,dmsB,Anaerobic dimethyl sulfoxide reductase chain B
Sant_0571,549,dmsA1,Putative dimethyl sulfoxide reductase major subunit
Sant_0572,550,-,Putative acetyltransferase
Sant_0573,551,phoA,Alkaline phosphatase
Sant_0574,552,-,Putative XRE family transcriptional regulator
Sant_0575,553,ybhP,Endonuclease/Exonuclease/Phosphatase Family
Sant_0576,554,ybhO,Putative cardiolipin synthetase
Sant_0577,555,ybhN,Putative lysylphosphatidylglycerol synthetase
Sant_0578,556,pab,Putative phenazine biosynthesis protein
Sant_0579,557,bhsA,Multiple stress resistance protein
Sant_0580,558,ycfQ,Putative TetR family transcriptional repressor
Sant_0581,559,-,RND efflux system outer membrane lipoprotein
Sant_0582,560,-,Multidrug resistance protein acriflavin resistance protein
Sant_0583,561,-,Multidrug resistance protein
Sant_0584,562,-,Putative efflux transport protein
Sant_0585,563,hilA,Invasion protein regulator
Sant_0586,564,invF,Putative type III secretion apparatus transcriptional regulator
Sant_0587,565,invG,Type III secretion apparatus
Sant_0588,566,invA,Type III secretion apparatus
Sant_0589,567,invB,Type III secretion apparatus
Sant_0590,568,invC,Type III secretion apparatus SpaL/InvC ATP synthase
Sant_0591,569,spaM,Type III secretion apparatus
Sant_0592,570,-,Type III secretion apparatus protein
Sant_0593,571,spaO,Type III secretion apparatus protein
Sant_0594,572,spaP,Surface presentation of antigens protein
Sant_0595,573,spaQ,Type III secretion apparatus
Sant_0596,574,spaR,Type III secretion apparatus
Sant_0597,575,spaS,Surface presentation of antigens protein
Sant_0598,576,sicA,Putative type III secretion chaperone
Sant_0599,577,prgH,Pathogenicity 1 island effector protein
Sant_0600,578,prgI,Type III secretion apparatus
Sant_0601,579,prgJ,Type III secretion apparatus protein
Sant_0602,580,prgK,Type III secretion apparatus
Sant_0603,581,orgA,Oxygen-regulated invasion protein
Sant_0604,582,orgB,Oxygen-regulated invasion protein
Sant_0605,583,-,hypothetical protein OrfC
Sant_0606,584,-,hypothetical protein
Sant_0607,585,-,hypothetical protein
Sant_0608,586,-,Aspartate aminotransferase
Sant_0609,587,-,Homoserine kinase
Sant_0610,588,-,Transcriptional regulator domain-containing protein
Sant_0611,589,-,hypothetical protein
Sant_0612,590,arsC,Arsenate reductase
Sant_0613,591,flhD2,Transcriptional activator
Sant_0614,592,flhC2,Transcriptional activator
Sant_0615,593,motA2,Chemotaxis protein
Sant_0616,594,motB2,Flagellar motor protein
Sant_0617,595,cheA,Signal transduction histidine kinase
Sant_0618,596,cheW,Chemotaxis protein
Sant_0619,597,tar,Methyl-accepting chemotaxis protein Asp sensing
Sant_0620,598,tap,Methyl-accepting chemotaxis protein Ser sensing
Sant_0621,599,cheR,Chemotaxis protein methyltransferase
Sant_0622,600,cheB,Chemotaxis-specific methylesterase
Sant_0623,601,cheY,Chemotaxis regulatory protein
Sant_0624,602,cheZ,Chemotaxis protein
Sant_0625,603,flhB2,Flagellar biosynthetic protein
Sant_0626,604,flhA2,FlhA protein
Sant_0627,605,flhE,Flagellar protein
Sant_0628,606,flgN2,Flagella synthesis protein
Sant_0629,607,flgM2,Anti-sigma28 factor
Sant_0630,608,flgA2,Flagella basal body P-ring formation protein
Sant_0631,609,-,hypothetical protein
Sant_0632,610,flgB2,Flagellar basal-body rod protein
Sant_0633,611,flgC2,Flagellar basal-body rod protein
Sant_0634,612,flgD2,Flagellar hook capping protein
Sant_0635,613,flgE2,Flagellar hook protein
Sant_0636,614,flgF2,Flagellar basal body rod protein
Sant_0637,615,flgG2,Flagellar basal-body rod protein
Sant_0638,616,flgH2,Flagellar L-ring protein
Sant_0639,617,flgI2,Flagellar P-ring protein
Sant_0640,618,flgJ2,Flagellar rod assembly protein/muramidase
Sant_0641,619,flgK2,Flagellar hook-associated protein
Sant_0642,620,flgL2,Flagellar hook-associated protein 3
Sant_0643,621,fliR2,Flagellar biosynthesis protein
Sant_0644,622,fliQ2,Flagellar biosynthesis protein
Sant_0645,623,fliP2,Flagellar biosynthesis protein
Sant_0646,624,fliO2,Flagellar biosynthesis protein
Sant_0647,625,fliN2,Flagellar motor switch protein
Sant_0648,626,fliM2,Flagellar motor switch protein
Sant_0649,627,fliL2,Flagellar biosynthesis chaperone
Sant_0650,628,fliK2,Flagellar hook-length control protein
Sant_0651,629,fliJ2,Flagellar biosynthesis chaperone
Sant_0652,630,fliI2,Flagellum-specific ATP synthase
Sant_0653,631,fliH2,Flagellar assembly protein H
Sant_0654,632,fliG2,Flagellar motor switch protein
Sant_0655,633,fliF2,Flagellar M-ring protein
Sant_0656,634,fliE2,Flagellar hook-basal body complex subunit
Sant_0657,635,fliT2,Flagellar export chaperone
Sant_0658,636,fliS2,Flagellar protein
Sant_0659,637,fliD2,Flagellar hook-associated 2 domain protein
Sant_0660,638,fliC3,Phase 1 flagellin
Sant_0661,639,fliA2,RNA polymerase sigma factor for flagellar operon
Sant_0662,640,-,Metal dependent phosphohydrolase
Sant_0663,641,-,AraC family transcriptional regulator
Sant_0664,642,-,hypothetical protein
Sant_0665,643,-,"ABC amino acid transporter, inner membrane subunit"
Sant_0666,644,-,Polar amino acid ABC transporter permease (arginine)
Sant_0667,645,-,"ABC amino acid transporter, periplasmic ligand binding protein"
Sant_0668,646,-,ABC transporter-like protein
Sant_0669,647,-,Aminoglycoside phosphotransferase
Sant_0670,648,-,R-3-amino-2-methylpropionate-pyruvate transaminase
Sant_0671,649,-,DeoR family transcriptional regulator
Sant_0672,650,-,Arginino succinate lyase
Sant_0673,651,-,Nitrate/nitrite transporter
Sant_0674,652,-,Mandelate racemase\muconate lactonizing protein
Sant_0675,653,-,Dihydrodipicolinate synthase/N-acetylneuraminatelyase
Sant_0676,654,-,"Regulatory protein, IclR-family"
Sant_0677,655,-,Sugar transporter
Sant_0678,656,-,1-phosphofructokinase family hexose kinase
Sant_0679,657,-,Carbohydrate kinase
Sant_0680,658,-,FAD linked oxidase domain protein
Sant_0681,659,-,Deoxyribose-phosphate aldolase\phospho-2-dehydro- 3-deoxyheptonate aldolase
Sant_0682,660,-,GntR family transcriptional regulator
Sant_0683,661,-,"Transcriptional regulator, LysR family"
Sant_0684,662,-,Aldehyde dehydrogenase
Sant_0685,663,-,IclR family transcriptional regulator
Sant_0686,664,-,Peptidase M28
Sant_0687,665,-,ABC transporter periplasmic protein
Sant_0688,666,-,Putative substrate-binding component of ABC transporter
Sant_0689,667,-,putative hydrolase
Sant_0690,668,-,Gamma-glutamyltransferase
Sant_0691,669,-,Putative transmembrane ABC transporter
Sant_0692,670,-,Oligopeptide ABC superfamily transporter membrane protein
Sant_0693,671,-,ATPase component of various ABC-type transport systems with duplicated ATPase domain
Sant_0694,672,-,Extracellular solute-binding protein family 5
Sant_0695,673,-,X-Pro dipeptidyl-peptidase domain-containing protein
Sant_0696,674,-,Putative effector protein
Sant_0697,675,-,Effector protein pipB2
Sant_0698,676,-,Putative hydrolase alpha/beta superfamily
Sant_0699,677,-,Putative transcriptional regulator
Sant_0700,678,-,IclR family regulator protein
Sant_0701,679,-,hypothetical protein
Sant_0702,680,-,Putative phage repressor protein
Sant_0703,681,-,hypothetical protein
Sant_0704,682,-,"3',5'-cyclic-nucleotide phosphodiesterase"
Sant_0705,683,-,Putative membrane protein
Sant_0706,684,sgaT,Putative sugar-specific permease
Sant_0707,685,-,Putative PTS system IIB component
Sant_0708,686,-,Putative PTS system IIA component
Sant_0709,687,-,Transketolase
Sant_0710,688,-,"Transcriptional regulator, GntR family"
Sant_0711,689,-,Putative hydrolase (alpha/beta hydrolase superfamily)
Sant_0712,690,-,hypothetical protein
Sant_0713,691,-,"Transcriptional regulatory protein, LysR family protein"
Sant_0714,692,-,GCN5-related N-acetyltransferase
Sant_0715,693,-,LysR family transcriptional regulator
Sant_0716,694,-,NADP oxidoreductase coenzyme F420-dependent
Sant_0719,695,-,DeoR family transcriptional regulator
Sant_0720,696,-,ABC transporter ATP-binding protein glycerol-3-phosphate transporter
Sant_0721,697,-,Glycoside hydrolase family 4
Sant_0722,698,-,Putative permease component of ABC transporter
Sant_0723,699,-,Binding-protein-dependent transport systems inner membrane component
Sant_0724,700,-,Putative substrate binding component of ABC transporter
Sant_0725,701,-,ATPase BadF/BadG/BcrA/BcrD type
Sant_0726,702,-,Putative tagatose 6-phosphate kinase
Sant_0727,703,-,Tagatose-6-phosphate ketose/aldose isomerase
Sant_0731,704,-,hypothetical protein
Sant_0732,705,speC,Ornithine decarboxylase
Sant_0733,706,mltC,Membrane-bound lytic murein transglycosylase C
Sant_0734,707,yggx,putative Fe(2+)-trafficking protein
Sant_0735,708,mutY,Adenine DNA glycosylase
Sant_0736,709,trmB,TRNA (guanine-N(7))-methyltransferase
Sant_0737,710,-,hypothetical protein
Sant_0738,711,-,Oxygen-independent coproporphyrinogen III oxidase
Sant_0739,712,rdgB,Putative deoxyribonucleotide triphosphate pyrophosphatase
Sant_0740,713,-,hypothetical protein
Sant_0741,714,yggT,Integral membrane protein
Sant_0742,715,proC,Pyrroline-5-carboxylate reductase
Sant_0743,716,yggS,Alanine racemase domain protein
Sant_0744,717,pilT,Putative type II/IV secretion system protein
Sant_0745,718,-,hypothetical protein
Sant_0746,719,rhaT,RhaT l-rhamnose-proton symport 2
Sant_0747,720,rhaR,AraC family transcriptional regulator
Sant_0748,721,rhaS,Transcriptional activator
Sant_0749,722,rhaB,Rhamnulokinase
Sant_0750,723,rhaA,L-rhamnose isomerase
Sant_0751,724,rhaD,Rhamnulose-1-phosphate aldolase
Sant_0752,725,yiil,L-rhamnose 1-epimerase
Sant_0753,726,yqgF,Holliday junction resolvase-like protein
Sant_0754,727,yqgE,Alginate biosynthesis nucleoside diphosphate kinase regulator
Sant_0755,728,gshB,Glutathione synthetase
Sant_0756,729,rsmE,16S rRNA methyltransferase
Sant_0757,730,nucM,Nuclease
Sant_0758,731,-,hypothetical protein
Sant_0759,732,galP,Galactose-proton symport
Sant_0760,733,metK,S-adenosylmethionine synthetase
Sant_0761,734,speA,Biosynthetic arginine decarboxylase
Sant_0762,735,speB1,Agmatinase
Sant_0763,736,-,Lysine-N-methylase
Sant_0764,737,pgk,Phosphoglycerate kinase
Sant_0765,738,fbaA,Fructose-bisphosphate aldolase class II
Sant_0766,739,mscS,Mechanosensitive channel
Sant_0767,740,argO,Arginine exporter protein
Sant_0768,741,yggE,Putative exported protein
Sant_0769,742,iciA,Chromosome replication initiation inhibitor protein
Sant_0770,743,rpiA,Ribose-5-phosphate isomerase A
Sant_0771,744,serA,D-3-phosphoglycerate dehydrogenase
Sant_0772,745,ygfA,5-formyltetrahydrofolate cyclo-ligase
Sant_0774,746,zapA,Z-ring-associated protein
Sant_0775,747,ygfB,YecA family protein
Sant_0776,748,pepP,Proline aminopeptidase P II
Sant_0777,749,ubiH,2-octaprenyl-6-methoxyphenol hydroxylase
Sant_0778,750,visC,Putative monooxygenase
Sant_0779,751,gcvT,Aminomethyltransferase
Sant_0780,752,gvcH,Glycine cleavage system H protein
Sant_0781,753,gcvP,Glycine dehydrogenase
Sant_0782,754,-,Metal dependent phosphohydrolase
Sant_0783,755,yqfA,hemolysin
Sant_0784,756,ygfZ,TRNA-modifying protein
Sant_0785,757,-,hypothetical protein
Sant_0786,758,ygfX,Putative membrane protein
Sant_0787,759,fldB,Flavodoxin 2
Sant_0788,760,xerD,Tyrosine recombinase
Sant_0789,761,dsbC,Thiol:disulfide interchange protein
Sant_0790,762,recJ,SsDNA exonuclease
Sant_0791,763,prfB,Programmed translational frameshift
Sant_0792,764,lysS,Lysyl-tRNA synthetase
Sant_0793,765,abgB,Hyppurate hydrolase protein
Sant_0794,766,-,"Polar amino acid ABC transporter, inner membranesubunit"
Sant_0795,767,-,Polar amino acid ABC transporter inner membrane protein
Sant_0796,768,-,Extracellular solute-binding protein family 3
Sant_0799,769,-,Acetylesterase
Sant_0800,770,-,hypothetical protein
Sant_0801,771,-,ECF subfamily RNA polymerase sigma-24 subunit
Sant_0806,772,-,RpiR family transcriptional regulator
Sant_0807,773,-,Carbohydrate kinase
Sant_0808,774,-,Major facilitator superfamily transporter
Sant_0809,775,-,6-phospho 3-hexuloisomerase domain protein
Sant_0810,776,-,6-phosphogluconate dehydrogenase
Sant_0812,777,-,Putative phage-related transmembrane protein
Sant_0813,778,-,Protein gp55
Sant_0814,779,-,Viral A-type inclusion protein
Sant_0815,780,-,Methyltransferase
Sant_0816,781,-,hypothetical protein
Sant_0817,782,-,Glutamine phosphoribosylpyrophosphate amidotransferase
Sant_0818,783,-,hypothetical protein
Sant_0819,784,-,Putative aminotransferase
Sant_0820,785,-,hypothetical protein
Sant_0821,786,-,Ornithine cyclodeaminase/mu-crystallin family protein
Sant_0822,787,-,Acyl dehydratase
Sant_0823,788,-,HpcH/HpaI aldolase/citrate lyase family protein
Sant_0824,789,-,Methionyl-tRNA synthetase
Sant_0825,790,-,Short-chain dehydrogenase/reductase SDR
Sant_0826,791,-,AraC family transcriptional regulator
Sant_0827,792,-,hypothetical protein
Sant_0828,793,-,GntR family transcriptional regulator
Sant_0829,794,-,Glutamine amidotransferase class-I
Sant_0830,795,-,Polyamine ABC superfamily ATP binding transporter
Sant_0831,796,-,putative dipeptidase
Sant_0832,797,-,Polyamine ABC transporter
Sant_0833,798,-,Spermidine/putrescine ABC transporter
Sant_0834,799,-,Putative dihydrodipicolinate synthase
Sant_0835,800,-,Quinone oxidoreductase
Sant_0836,801,-,hypothetical protein
Sant_0837,802,-,Putative MFS family sugar antiporter
Sant_0838,803,lysR,"Transcriptional regulator, LysR family"
Sant_0839,804,lysA,Diaminopimelate decarboxylase
Sant_0840,805,yfbT,Phosphatase
Sant_0841,806,-,LysR-family transcriptional regulator
Sant_0842,807,-,Putative formate transporter
Sant_0843,808,galR,DNA-binding transcriptional regulator
Sant_0844,809,-,Trimethylamine-N-oxide reductase
Sant_0845,810,-,GCN5-related N-acetyltransferase
Sant_0846,811,-,AMP-dependent synthetase and ligase
Sant_0847,812,lplT,Lysophospholipid transporter
Sant_0848,813,tas,Aldo/keto reductase
Sant_0849,814,-,Putative lipoprotein
Sant_0850,815,terC,Integral membrane protein
Sant_0851,816,mutH,DNA mismatch repair endonuclease
Sant_0852,817,nudH,putative (di)nucleoside polyphosphate hydrolase
Sant_0853,818,ptsP,Phosphoenolpyruvate-protein phosphotransferase
Sant_0854,819,lgt,Prolipoprotein diacylglyceryl transferase
Sant_0855,820,thyA,Thymidylate synthase
Sant_0856,821,-,hypothetical protein
Sant_0857,822,-,Putative prepilin peptidase dependent protein
Sant_0858,823,-,hypothetical protein
Sant_0859,824,-,Putative prepilin peptidase dependent protein C precursor
Sant_0860,825,recC,Exonuclease V gamma subunit
Sant_0861,826,ptrA,Protease III precursor
Sant_0862,827,recB,Exodeoxyribonuclease V beta subunit
Sant_0863,828,recD,DNA helicase/exodeoxyribonuclease V subunit alpha
Sant_0864,829,argA,Amino-acid N-acetyltransferase
Sant_0865,830,amiC,N-acetylmuramoyl-L-alanine amidase
Sant_0866,831,-,Putative substrate-binding component of ABC transporter
Sant_0867,832,-,Peptidase M28
Sant_0868,833,abgB1,Hyppurate hydrolase protein
Sant_0869,834,-,GntR family transcriptional regulator
Sant_0872,835,mltA,Membrane-bound lytic murein transglycosylase A
Sant_0873,836,csdL,UBA/THIF-type NAD/FAD binding protein
Sant_0874,837,csdE,Cysteine desulfurase sulfur acceptor subunit
Sant_0875,838,csdA,Cysteine sulfinate desulfinase
Sant_0876,839,ygdI,Putative lipoprotein
Sant_0878,840,gcvA,DNA-binding transcriptional activator
Sant_0879,841,ygdD,Putative membrane protein
Sant_0880,842,rlmM,Putative RNA 2'-O-ribose methyltransferase
Sant_0881,843,-,Putative glycosidase
Sant_0882,844,-,hypothetical protein
Sant_0883,845,-,Putative prepilin peptidase
Sant_0884,846,xni,Exonuclease IX
Sant_0885,847,ygdH,Lysine decarboxylase family protein
Sant_0886,848,queF,NADPH-dependent 7-cyano-7-deazaguanine reductase
Sant_0887,849,syd,SecY interacting protein
Sant_0889,850,-,hypothetical protein
Sant_0890,851,truC,TRNA pseudouridine synthase C
Sant_0891,852,yqcA,Flavodoxin
Sant_0892,853,yaeH,Putative structural protein
Sant_0893,854,dapD,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase"
Sant_0894,855,glnD,PII uridylyl-transferase
Sant_0895,856,map,Methionine aminopeptidase
Sant_0896,857,rpsB,30S ribosomal protein S2
Sant_0897,858,tsf,Elongation factor Ts
Sant_0898,859,pyrH,Uridylate kinase
Sant_0899,860,frr,Ribosome recycling factor
Sant_0900,861,dxr,1-deoxy-D-xylulose 5-phosphate reductoisomerase
Sant_0901,862,uppS,Undecaprenyl pyrophosphate synthetase
